时间,类型,城市,监测点,AQI,质量等级,Level,PM2.5,PM2.5_24h,PM10,pm10_24h,CO,CO_24h,NO2,NO_24h,O3,O3_24h,O3_8h,O3_8h_24h,SO2,SO2_24h,Real_AQI
2014-09-01 03:00:00,国控,北京,海淀区万柳,94,良,,70,65,0,93,0.9,0.8,50,43,11,149,37,127,4,6,94
2014-09-01 03:00:00,国控,北京,顺义新城,104,轻度污染,,78,63,0,73,0.0,1.09,21,19,0,152,50,134,2,2,104
2014-09-01 03:00:00,国控,北京,怀柔镇,83,良,,61,47,0,51,1.2,1.0,13,12,55,149,79,133,2,2,83
2014-09-01 03:00:00,国控,北京,昌平镇,64,良,,46,40,0,50,1.0,0.865,20,23,73,180,100,154,2,3,64
2014-09-01 03:00:00,国控,北京,奥体中心,93,良,,69,69,0,83,1.1,0.93,45,42,43,149,48,125,2,2,93
2014-09-01 03:00:00,国控,北京,古城,120,轻度污染,,91,68,0,88,1.3,0.996,39,36,50,187,70,155,2,2,120
2014-09-01 03:00:00,非国控,北京,美国大使馆,115,,,87,87,,,,,,,,,,,,,115
2014-09-01 04:00:00,国控,北京,,106,轻度污染,三级,79,65,81,80,1.325,1.062,48,32,20,160,44,137,2,2,107
2014-09-01 04:00:00,国控,北京,万寿西宫,108,轻度污染,,81,80,0,108,2.1,1.261,56,40,5,173,27,141,2,2,108
2014-09-01 04:00:00,国控,北京,定陵,69,良,,50,33,70,49,0.8,0.786,31,11,22,153,76,143,2,2,69
2014-09-01 04:00:00,国控,北京,东四,132,轻度污染,,100,84,0,99,1.3,1.243,49,40,30,146,37,131,5,3,132
2014-09-01 04:00:00,国控,北京,天坛,105,轻度污染,,79,80,0,99,2.0,1.235,45,40,7,162,21,133,2,2,105
2014-09-01 04:00:00,国控,北京,农展馆,92,良,,68,69,0,80,1.5,1.222,73,37,2,159,26,139,2,3,92
2014-09-01 04:00:00,国控,北京,官园,139,轻度污染,,106,78,0,84,1.8,1.217,53,44,20,162,33,138,3,3,139
2014-09-01 04:00:00,国控,北京,海淀区万柳,99,良,,74,67,0,93,1.0,0.822,42,44,0,149,24,127,3,6,99
2014-09-01 04:00:00,国控,北京,顺义新城,100,良,,75,62,0,73,0.8,1.081,0,19,0,152,43,134,2,2,100
2014-09-01 04:00:00,国控,北京,怀柔镇,85,良,,63,46,0,51,1.2,1.009,19,13,55,149,71,133,2,2,85
2014-09-01 04:00:00,国控,北京,昌平镇,102,轻度污染,,76,42,93,56,1.1,0.887,73,25,4,180,82,154,2,3,102
2014-09-01 04:00:00,国控,北京,奥体中心,104,轻度污染,,78,70,0,83,1.0,0.957,51,43,20,149,36,125,2,2,104
2014-09-01 04:00:00,国控,北京,古城,132,轻度污染,,100,70,0,88,1.3,1.026,40,36,39,187,62,155,2,2,132
2014-09-01 04:00:00,非国控,北京,美国大使馆,126,,,96,96,,,,,,,,,,,,,126
2014-09-01 05:00:00,国控,北京,,110,轻度污染,三级,82,66,57,80,1.483,1.094,50,33,14,160,34,137,2,2,111
2014-09-01 05:00:00,国控,北京,万寿西宫,118,轻度污染,,89,81,0,108,2.3,1.326,58,41,4,173,15,141,2,2,118
2014-09-01 05:00:00,国控,北京,定陵,65,良,,47,35,57,50,0.8,0.8,20,12,27,153,62,143,2,2,65
2014-09-01 05:00:00,国控,北京,东四,135,轻度污染,,103,86,0,99,1.8,1.283,66,41,13,146,29,131,4,3,135
2014-09-01 05:00:00,国控,北京,天坛,119,轻度污染,,90,82,0,99,2.2,1.296,49,41,3,162,16,133,2,2,119
2014-09-01 05:00:00,国控,北京,农展馆,100,良,,75,69,0,80,1.7,1.252,74,39,2,159,12,139,2,3,100
2014-09-01 05:00:00,国控,北京,官园,132,轻度污染,,100,81,0,84,1.9,1.265,61,45,10,162,24,138,3,3,132
2014-09-01 05:00:00,国控,北京,海淀区万柳,100,良,,75,68,0,93,1.3,0.857,54,44,4,149,14,127,4,6,100
2014-09-01 05:00:00,国控,北京,顺义新城,103,轻度污染,,77,63,0,73,1.0,1.081,0,20,4,152,28,134,2,2,103
2014-09-01 05:00:00,国控,北京,怀柔镇,75,良,,55,47,0,51,1.1,1.018,13,13,43,149,64,133,2,2,75
2014-09-01 05:00:00,国控,北京,昌平镇,110,轻度污染,,83,45,0,56,1.1,0.909,42,26,31,180,69,154,2,3,110
2014-09-01 05:00:00,国控,北京,奥体中心,122,轻度污染,,92,72,0,83,1.3,0.991,70,45,2,149,27,125,2,2,122
2014-09-01 05:00:00,国控,北京,古城,135,轻度污染,,103,73,0,88,1.3,1.048,50,37,25,187,51,155,2,2,135
2014-09-01 05:00:00,非国控,北京,美国大使馆,134,,,102,102,,,,,,,,,,,,,134
2014-09-01 06:00:00,国控,北京,,114,轻度污染,三级,85,68,62,80,1.65,1.131,49,34,14,160,26,137,2,2,114
2014-09-01 06:00:00,国控,北京,万寿西宫,127,轻度污染,,96,83,0,108,2.4,1.391,62,43,2,173,9,141,2,2,127
2014-09-01 06:00:00,国控,北京,定陵,70,良,,51,36,62,50,0.8,0.814,14,12,36,153,52,143,2,2,70
2014-09-01 06:00:00,国控,北京,东四,137,轻度污染,,104,88,0,99,2.1,1.33,66,43,11,146,23,131,4,3,137
2014-09-01 06:00:00,国控,北京,天坛,119,轻度污染,,90,83,0,99,2.3,1.357,52,42,2,162,9,133,2,2,119
2014-09-01 06:00:00,国控,北京,农展馆,104,轻度污染,,78,70,0,80,1.7,1.283,70,41,2,159,6,139,2,3,104
2014-09-01 06:00:00,国控,北京,官园,135,轻度污染,,103,83,0,84,1.9,1.309,62,46,5,162,17,138,3,3,135
2014-09-01 06:00:00,国控,北京,海淀区万柳,115,轻度污染,,87,71,0,93,1.6,0.9,59,44,2,149,7,127,4,6,115
2014-09-01 06:00:00,国控,北京,顺义新城,100,良,,75,63,0,73,1.5,1.105,39,21,5,152,18,134,2,2,100
2014-09-01 06:00:00,国控,北京,怀柔镇,79,良,,58,48,0,51,1.2,1.036,19,14,38,149,58,133,2,2,79
2014-09-01 06:00:00,国控,北京,昌平镇,105,轻度污染,,79,48,0,56,1.3,0.939,31,25,40,180,57,154,2,3,105
2014-09-01 06:00:00,国控,北京,奥体中心,130,轻度污染,,99,74,0,83,1.6,1.03,71,46,2,149,22,125,2,2,130
2014-09-01 06:00:00,国控,北京,古城,134,轻度污染,,102,76,0,88,1.4,1.078,44,38,23,187,44,155,2,2,134
2014-09-01 06:00:00,非国控,北京,美国大使馆,132,,,101,101,,,,,,,,,,,,,132
2014-09-01 07:00:00,国控,北京,,115,轻度污染,三级,86,70,77,81,1.758,1.172,50,35,11,160,21,137,2,2,116
2014-09-01 07:00:00,国控,北京,万寿西宫,122,轻度污染,,92,85,0,108,2.4,1.457,58,44,2,173,4,141,2,2,122
2014-09-01 07:00:00,国控,北京,定陵,69,良,,50,38,58,53,0.9,0.833,13,12,35,153,44,143,2,2,69
2014-09-01 07:00:00,国控,北京,东四,145,轻度污染,,111,89,0,99,2.2,1.378,68,45,10,146,19,131,5,3,145
2014-09-01 07:00:00,国控,北京,天坛,127,轻度污染,,96,85,0,99,2.5,1.422,47,43,2,162,5,133,2,2,127
2014-09-01 07:00:00,国控,北京,农展馆,99,良,,74,70,85,81,1.9,1.322,65,43,2,159,3,139,2,3,99
2014-09-01 07:00:00,国控,北京,官园,145,轻度污染,,111,86,0,84,2.2,1.365,64,47,4,162,14,138,4,3,145
2014-09-01 07:00:00,国控,北京,海淀区万柳,110,轻度污染,,83,72,92,93,1.4,0.935,60,44,2,149,5,127,5,6,110
2014-09-01 07:00:00,国控,北京,顺义新城,105,轻度污染,,79,63,0,73,1.5,1.124,40,21,3,152,11,134,2,2,105
2014-09-01 07:00:00,国控,北京,怀柔镇,87,良,,64,48,73,54,1.2,1.055,28,15,32,149,49,133,2,2,87
2014-09-01 07:00:00,国控,北京,昌平镇,97,良,,72,50,0,56,1.3,0.97,31,25,32,180,49,154,2,3,97
2014-09-01 07:00:00,国控,北京,奥体中心,134,轻度污染,,102,76,0,83,2.0,1.091,72,47,2,149,19,125,2,2,134
2014-09-01 07:00:00,国控,北京,古城,138,轻度污染,,105,79,0,96,1.6,1.109,55,38,9,187,34,155,2,2,138
2014-09-01 07:00:00,非国控,北京,美国大使馆,139,,,106,106,,,,,,,,,,,,,139
2014-09-01 08:00:00,国控,北京,,122,轻度污染,三级,92,71,100,83,1.85,1.215,52,36,14,160,20,137,3,2,123
2014-09-01 08:00:00,国控,北京,万寿西宫,149,轻度污染,,114,87,128,111,2.5,1.522,71,46,5,173,4,141,2,2,149
2014-09-01 08:00:00,国控,北京,定陵,74,良,,54,39,69,54,1.0,0.852,12,12,40,153,44,143,2,2,74
2014-09-01 08:00:00,国控,北京,东四,147,轻度污染,,112,91,0,99,2.4,1.435,71,47,13,146,18,131,7,4,147
2014-09-01 08:00:00,国控,北京,天坛,142,轻度污染,,108,86,0,99,2.6,1.487,54,44,4,162,5,133,2,2,142
2014-09-01 08:00:00,国控,北京,农展馆,118,轻度污染,,89,71,94,84,2.0,1.361,62,45,2,159,3,139,2,3,118
2014-09-01 08:00:00,国控,北京,官园,150,轻度污染,,115,89,0,84,2.2,1.422,64,48,9,162,13,138,5,3,150
2014-09-01 08:00:00,国控,北京,海淀区万柳,123,轻度污染,,93,75,98,97,1.7,0.978,73,44,2,149,4,127,6,6,123
2014-09-01 08:00:00,国控,北京,顺义新城,102,轻度污染,,76,63,0,73,1.4,1.143,31,21,8,152,11,134,2,2,102
2014-09-01 08:00:00,国控,北京,怀柔镇,80,良,,59,49,0,53,1.2,1.064,26,15,29,149,47,133,2,2,80
2014-09-01 08:00:00,国控,北京,昌平镇,100,良,,75,52,0,60,1.5,1.004,29,25,48,180,49,154,2,3,100
2014-09-01 08:00:00,国控,北京,奥体中心,132,轻度污染,,100,79,111,87,2.1,1.161,76,49,2,149,17,125,2,2,132
2014-09-01 08:00:00,国控,北京,古城,143,轻度污染,,109,82,0,96,1.6,1.148,64,39,6,187,30,155,2,2,143
2014-09-01 08:00:00,非国控,北京,美国大使馆,142,,,109,109,,,,,,,,,,,,,142
2014-09-01 09:00:00,国控,北京,,139,轻度污染,三级,106,74,100,85,1.9,1.261,55,37,20,160,18,137,4,2,142
2014-09-01 09:00:00,国控,北京,万寿西宫,186,中度污染,,140,90,0,111,2.5,1.583,81,48,12,173,4,141,2,2,186
2014-09-01 09:00:00,国控,北京,定陵,83,良,,61,41,64,54,1.2,0.891,9,12,65,153,43,143,3,2,83
2014-09-01 09:00:00,国控,北京,东四,160,中度污染,,122,94,0,99,2.5,1.5,76,49,15,146,16,131,9,4,160
2014-09-01 09:00:00,国控,北京,天坛,178,中度污染,,134,88,0,99,2.4,1.542,60,45,12,162,6,133,3,2,178
2014-09-01 09:00:00,国控,北京,农展馆,129,轻度污染,,98,73,114,89,2.2,1.412,64,46,2,159,2,139,4,3,129
2014-09-01 09:00:00,国控,北京,官园,185,中度污染,,139,93,0,93,2.2,1.475,69,50,24,162,14,138,7,3,185
2014-09-01 09:00:00,国控,北京,海淀区万柳,134,轻度污染,,102,78,124,105,1.8,1.025,76,46,2,149,4,127,7,6,134
2014-09-01 09:00:00,国控,北京,顺义新城,110,轻度污染,,83,64,0,73,1.5,1.168,34,22,16,152,9,134,2,2,110
2014-09-01 09:00:00,国控,北京,怀柔镇,85,良,,63,49,71,55,1.2,1.07,27,15,28,149,43,133,2,2,85
2014-09-01 09:00:00,国控,北京,昌平镇,112,轻度污染,,84,55,0,63,1.7,1.046,29,25,52,180,45,154,6,3,112
2014-09-01 09:00:00,国控,北京,奥体中心,163,中度污染,,124,81,127,91,2.0,1.229,76,50,2,149,15,125,2,2,163
2014-09-01 09:00:00,国控,北京,古城,165,中度污染,,125,86,0,96,1.6,1.192,68,40,15,187,26,155,2,2,165
2014-09-01 09:00:00,非国控,北京,美国大使馆,161,,,123,123,,,,,,,,,,,,,161
2014-09-01 10:00:00,国控,北京,,156,中度污染,四级,118,76,123,91,1.975,1.302,60,38,28,160,18,137,5,2,157
2014-09-01 10:00:00,国控,北京,万寿西宫,198,中度污染,,148,93,0,111,2.1,1.625,62,49,55,173,11,141,2,2,198
2014-09-01 10:00:00,国控,北京,定陵,109,轻度污染,,82,43,107,57,1.5,0.932,21,12,45,153,40,143,6,2,109
2014-09-01 10:00:00,国控,北京,东四,175,中度污染,,132,96,162,120,2.6,1.558,78,50,17,146,16,131,8,4,175
2014-09-01 10:00:00,国控,北京,天坛,213,重度污染,,163,91,0,99,2.3,1.587,69,46,25,162,8,133,5,2,213
2014-09-01 10:00:00,国控,北京,农展馆,150,轻度污染,,115,74,144,97,2.3,1.458,68,48,7,159,3,139,6,3,150
2014-09-01 10:00:00,国控,北京,官园,205,重度污染,,155,97,0,109,2.4,1.529,80,51,27,162,15,138,7,3,205
2014-09-01 10:00:00,国控,北京,海淀区万柳,156,中度污染,,119,80,129,107,1.8,1.067,82,48,2,149,4,127,8,6,156
2014-09-01 10:00:00,国控,北京,顺义新城,129,轻度污染,,98,65,0,73,2.0,1.209,36,23,28,152,11,134,3,2,129
2014-09-01 10:00:00,国控,北京,怀柔镇,82,良,,60,50,64,56,1.2,1.083,0,16,39,149,40,133,5,2,82
2014-09-01 10:00:00,国控,北京,昌平镇,109,轻度污染,,82,57,0,69,1.7,1.088,25,25,58,180,42,154,6,3,109
2014-09-01 10:00:00,国控,北京,奥体中心,170,中度污染,,129,84,132,97,2.0,1.258,72,51,3,149,10,125,2,2,170
2014-09-01 10:00:00,国控,北京,古城,183,中度污染,,138,90,0,102,1.8,1.229,67,42,38,187,26,155,2,2,183
2014-09-01 10:00:00,非国控,北京,美国大使馆,174,,,132,132,,,,,,,,,,,,,174
2014-09-01 11:00:00,国控,北京,,161,中度污染,四级,122,78,124,93,2.083,1.346,50,39,52,160,21,137,6,3,163
2014-09-01 11:00:00,国控,北京,万寿西宫,172,中度污染,,130,95,0,111,2.0,1.658,42,49,103,173,24,141,3,2,172
2014-09-01 11:00:00,国控,北京,定陵,120,轻度污染,,91,46,100,60,1.6,0.973,15,12,67,153,42,143,8,2,120
2014-09-01 11:00:00,国控,北京,东四,206,重度污染,,156,98,0,120,2.7,1.621,83,52,41,146,19,131,11,4,206
2014-09-01 11:00:00,国控,北京,天坛,204,重度污染,,154,93,0,99,2.2,1.633,53,47,61,162,15,133,6,2,204
2014-09-01 11:00:00,国控,北京,农展馆,176,中度污染,,133,76,0,97,2.6,1.508,64,50,46,159,8,139,9,3,176
2014-09-01 11:00:00,国控,北京,官园,192,中度污染,,144,99,0,109,2.3,1.575,64,52,65,162,21,138,9,4,192
2014-09-01 11:00:00,国控,北京,海淀区万柳,156,中度污染,,119,83,136,110,2.2,1.125,81,50,2,149,2,127,7,6,156
2014-09-01 11:00:00,国控,北京,顺义新城,133,轻度污染,,101,67,110,83,2.2,1.259,24,24,53,152,17,134,6,3,133
2014-09-01 11:00:00,国控,北京,怀柔镇,92,良,,68,51,0,56,1.4,1.104,24,16,49,149,39,133,10,3,92
2014-09-01 11:00:00,国控,北京,昌平镇,127,轻度污染,,96,59,0,69,2.1,1.138,26,25,62,180,41,154,10,3,127
2014-09-01 11:00:00,国控,北京,奥体中心,182,中度污染,,137,86,150,102,2.0,1.296,84,52,5,149,5,125,2,2,182
2014-09-01 11:00:00,国控,北京,古城,186,中度污染,,140,93,0,102,1.7,1.263,49,43,79,187,29,155,2,2,186
2014-09-01 11:00:00,非国控,北京,美国大使馆,184,,,139,139,,,,,,,,,,,,,184
2014-09-01 12:00:00,非国控,北京,,173,,,130,130,,,,,,,,,,,,,173
2014-09-01 12:00:00,非国控,北京,万寿西宫,189,,,142,142,143,,2.200,2.200,65,65,70,70,,,2,2,189
2014-09-01 12:00:00,非国控,北京,天坛,201,,,151,151,—,,2.000,2.000,45,45,77,77,,,6,6,201
2014-09-01 12:00:00,非国控,北京,顺义新城,143,,,109,109,—,,2.200,2.200,27,27,75,75,,,8,8,143
2014-09-01 12:00:00,非国控,北京,农展馆,179,,,135,135,—,,2.500,2.500,45,45,86,86,,,10,10,179
2014-09-01 12:00:00,非国控,北京,美国大使馆,191,,,144,144,,,,,,,,,,,,,191
2014-09-01 12:00:00,非国控,北京,怀柔镇,105,,,79,79,95,,1.700,1.700,14,14,73,73,,,14,14,105
2014-09-01 12:00:00,非国控,北京,海淀区万柳,189,,,142,142,—,,2.300,2.300,95,95,2,2,,,7,7,189
2014-09-01 12:00:00,非国控,北京,官园,206,,,156,156,—,,2.600,2.600,104,104,13,13,,,7,7,206
2014-09-01 12:00:00,非国控,北京,古城,175,,,132,132,—,,1.700,1.700,42,42,106,106,,,2,2,175
2014-09-01 12:00:00,非国控,北京,东四,204,,,154,154,—,,2.300,2.300,59,59,82,82,,,11,11,204
2014-09-01 12:00:00,非国控,北京,定陵,143,,,109,109,—,,1.600,1.600,16,16,83,83,,,8,8,143
2014-09-01 12:00:00,非国控,北京,昌平镇,133,,,101,101,—,,1.800,1.800,32,32,68,68,,,7,7,133
2014-09-01 12:00:00,非国控,北京,奥体中心,193,,,145,145,145,,2.300,2.300,88,88,12,12,,,2,2,193
2014-09-01 13:00:00,国控,北京,,177,中度污染,四级,133,84,136,96,1.967,1.433,46,41,81,160,35,137,6,3,178
2014-09-01 13:00:00,国控,北京,万寿西宫,162,中度污染,,123,100,0,121,1.7,1.721,38,51,121,173,46,141,2,2,162
2014-09-01 13:00:00,国控,北京,定陵,140,轻度污染,,107,52,0,59,1.6,1.05,20,13,89,153,58,143,8,3,140
2014-09-01 13:00:00,国控,北京,东四,202,重度污染,,152,106,177,134,2.2,1.708,57,55,87,146,35,131,9,5,202
2014-09-01 13:00:00,国控,北京,天坛,178,中度污染,,134,99,0,99,1.6,1.683,29,48,97,162,35,133,4,3,178
2014-09-01 13:00:00,国控,北京,农展馆,183,中度污染,,138,83,0,97,2.3,1.612,46,52,92,159,30,139,6,4,183
2014-09-01 13:00:00,国控,北京,官园,207,重度污染,,157,105,0,109,2.6,1.692,88,57,36,162,23,138,6,4,207
2014-09-01 13:00:00,国控,北京,海淀区万柳,205,重度污染,,155,88,0,110,2.2,1.246,95,56,13,149,3,127,8,6,205
2014-09-01 13:00:00,国控,北京,顺义新城,158,中度污染,,120,73,0,83,2.3,1.368,24,25,102,152,36,134,9,3,158
2014-09-01 13:00:00,国控,北京,怀柔镇,73,良,,0,54,95,64,1.7,1.178,17,17,99,149,48,133,12,3,0
2014-09-01 13:00:00,国控,北京,昌平镇,133,轻度污染,,101,64,0,69,1.8,1.221,29,27,84,180,56,154,8,4,133
2014-09-01 13:00:00,国控,北京,奥体中心,193,中度污染,,145,92,0,106,2.1,1.396,73,56,32,149,8,125,2,2,193
2014-09-01 13:00:00,国控,北京,古城,178,中度污染,,134,98,0,102,1.5,1.321,36,44,121,187,50,155,2,2,178
2014-09-01 13:00:00,非国控,北京,美国大使馆,203,,,153,153,,,,,,,,,,,,,203
2014-09-01 14:00:00,国控,北京,,170,中度污染,四级,128,86,0,96,1.925,1.472,42,42,98,159,46,137,5,3,171
2014-09-01 14:00:00,国控,北京,万寿西宫,144,轻度污染,,110,101,0,121,1.5,1.729,32,51,128,173,62,141,2,2,144
2014-09-01 14:00:00,国控,北京,定陵,156,中度污染,,119,56,0,61,1.7,1.091,23,14,117,153,68,143,8,3,156
2014-09-01 14:00:00,国控,北京,东四,208,重度污染,,158,109,0,134,2.5,1.763,65,57,83,146,44,131,8,5,208
2014-09-01 14:00:00,国控,北京,天坛,135,轻度污染,,103,100,0,99,1.3,1.688,19,48,121,162,50,133,4,3,135
2014-09-01 14:00:00,国控,北京,农展馆,168,中度污染,,127,85,0,97,2.4,1.662,34,53,103,159,43,139,2,3,168
2014-09-01 14:00:00,国控,北京,官园,206,重度污染,,156,108,0,109,2.3,1.737,68,59,68,162,31,138,5,4,206
2014-09-01 14:00:00,国控,北京,海淀区万柳,199,中度污染,,149,91,0,113,2.0,1.296,77,58,38,149,8,127,8,6,199
2014-09-01 14:00:00,国控,北京,顺义新城,152,中度污染,,116,76,0,83,2.3,1.427,22,26,115,152,50,134,9,3,152
2014-09-01 14:00:00,国控,北京,怀柔镇,38,优,,0,54,0,64,1.9,1.222,0,18,119,144,59,133,11,4,0
2014-09-01 14:00:00,国控,北京,昌平镇,158,中度污染,,120,67,0,69,1.8,1.263,32,27,104,180,64,154,8,4,158
2014-09-01 14:00:00,国控,北京,奥体中心,193,中度污染,,145,95,0,110,2.1,1.45,70,58,53,149,14,125,2,2,193
2014-09-01 14:00:00,国控,北京,古城,149,轻度污染,,114,100,0,102,1.3,1.333,27,44,136,187,64,155,2,2,149
2014-09-01 14:00:00,非国控,北京,美国大使馆,194,,,146,146,,,,,,,,,,,,,194
2014-09-01 15:00:00,国控,北京,,150,轻度污染,三级,115,88,118,99,1.775,1.502,37,43,107,154,58,137,5,3,157
2014-09-01 15:00:00,国控,北京,万寿西宫,133,轻度污染,,101,101,0,126,1.4,1.738,33,52,125,155,77,141,2,2,133
2014-09-01 15:00:00,国控,北京,定陵,155,中度污染,,118,59,0,62,1.6,1.127,22,14,118,153,78,143,6,3,155
2014-09-01 15:00:00,国控,北京,东四,173,中度污染,,131,111,0,134,1.8,1.783,44,57,108,142,56,131,8,5,173
2014-09-01 15:00:00,国控,北京,天坛,120,轻度污染,,91,100,0,99,1.1,1.688,18,48,118,155,64,133,3,3,120
2014-09-01 15:00:00,国控,北京,农展馆,175,中度污染,,132,88,0,100,2.4,1.708,49,54,76,148,52,139,2,3,175
2014-09-01 15:00:00,国控,北京,官园,172,中度污染,,130,110,0,109,1.6,1.754,41,60,105,159,43,138,5,4,172
2014-09-01 15:00:00,国控,北京,海淀区万柳,175,中度污染,,132,94,0,113,1.4,1.317,52,59,77,149,17,127,9,6,175
2014-09-01 15:00:00,国控,北京,顺义新城,148,轻度污染,,113,78,0,84,2.1,1.473,23,26,117,152,64,134,10,4,148
2014-09-01 15:00:00,国控,北京,怀柔镇,93,良,,69,55,99,67,1.9,1.261,0,18,127,129,70,133,11,4,93
2014-09-01 15:00:00,国控,北京,昌平镇,150,轻度污染,,115,70,0,69,1.8,1.3,30,28,108,180,73,154,8,4,150
2014-09-01 15:00:00,国控,北京,奥体中心,175,中度污染,,132,97,0,114,2.9,1.533,74,60,67,140,22,125,3,2,175
2014-09-01 15:00:00,国控,北京,古城,159,中度污染,,121,102,138,115,1.3,1.346,26,44,138,187,80,155,2,2,159
2014-09-01 15:00:00,非国控,北京,美国大使馆,213,,,163,163,,,,,,,,,,,,,213
2014-09-01 16:00:00,国控,北京,,144,轻度污染,三级,110,90,124,102,1.525,1.524,30,43,119,143,71,137,5,3,143
2014-09-01 16:00:00,国控,北京,万寿西宫,134,轻度污染,,102,102,109,120,1.2,1.738,32,52,135,155,94,141,2,2,134
2014-09-01 16:00:00,国控,北京,定陵,129,轻度污染,,98,62,127,65,1.5,1.159,18,15,115,145,87,143,5,4,129
2014-09-01 16:00:00,国控,北京,东四,134,轻度污染,,102,111,0,134,1.2,1.783,25,57,137,137,71,131,9,5,134
