时间,类型,城市,监测点,AQI,质量等级,Level,PM2.5,PM2.5_24h,PM10,pm10_24h,CO,CO_24h,NO2,NO_24h,O3,O3_24h,O3_8h,O3_8h_24h,SO2,SO2_24h,Real_AQI
2014-05-01 00:00:00,国控,上海,,67,良,二级,48,62,73,96,0.623,0.879,45,62,87,171,107,148,13,19,0
2014-05-01 00:00:00,国控,上海,普陀,62,良,,44,62,68,107,0.0,0.0,0,0,0,0,0,0,0,0,0
2014-05-01 00:00:00,国控,上海,十五厂,70,良,,51,65,72,96,0.407,0.72,45,72,89,164,114,142,9,15,0
2014-05-01 00:00:00,国控,上海,虹口,58,良,,39,63,66,96,0.553,0.948,42,66,111,181,132,167,12,18,0
2014-05-01 00:00:00,国控,上海,徐汇上师大,82,良,,60,69,85,95,0.932,1.075,62,73,69,151,99,131,24,24,0
2014-05-01 00:00:00,国控,上海,杨浦四漂,82,良,,60,75,82,105,0.567,0.867,52,71,76,149,86,125,0,21,0
2014-05-01 00:00:00,国控,上海,青浦淀山湖,0,,,0,51,0,81,0.0,0.882,0,43,0,160,96,137,0,17,0
2014-05-01 00:00:00,国控,上海,静安监测站,0,,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
2014-05-01 00:00:00,国控,上海,浦东川沙,63,良,,41,55,75,96,0.757,0.95,38,51,85,192,106,163,10,15,0
2014-05-01 00:00:00,国控,上海,浦东新区监测站,73,良,,53,63,72,96,0.642,0.872,35,59,97,179,120,160,12,21,0
2014-05-01 00:00:00,国控,上海,浦东张江,60,良,,42,57,69,92,0.501,0.721,47,61,84,192,110,162,14,21,0
2014-05-01 01:00:00,国控,上海,,73,良,二级,53,62,84,97,0.756,0.878,42,60,80,171,98,148,25,19,0
2014-05-01 01:00:00,国控,上海,普陀,78,良,,47,62,106,110,0.0,0.0,0,0,0,0,0,0,0,0,0
2014-05-01 01:00:00,国控,上海,十五厂,75,良,,55,66,72,95,1.202,0.736,44,71,89,164,105,142,29,16,0
2014-05-01 01:00:00,国控,上海,虹口,66,良,,43,64,81,98,0.57,0.945,48,65,103,181,123,167,12,18,0
2014-05-01 01:00:00,国控,上海,徐汇上师大,89,良,,66,70,82,96,0.894,1.061,52,72,73,151,90,131,51,26,0
2014-05-01 01:00:00,国控,上海,杨浦四漂,73,良,,53,75,82,107,0.656,0.872,61,70,53,149,77,125,54,22,0
2014-05-01 01:00:00,国控,上海,青浦淀山湖,98,良,,73,53,86,81,0.847,0.879,30,41,66,160,86,137,21,17,0
2014-05-01 01:00:00,国控,上海,静安监测站,0,,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
2014-05-01 01:00:00,国控,上海,浦东川沙,68,良,,42,55,86,97,0.786,0.946,37,50,74,192,95,163,10,15,0
2014-05-01 01:00:00,国控,上海,浦东新区监测站,69,良,,50,64,84,97,0.611,0.865,31,56,98,179,110,160,15,21,0
2014-05-01 01:00:00,国控,上海,浦东张江,67,良,,48,57,83,93,0.482,0.718,37,60,88,192,98,162,15,21,0
2014-05-01 02:00:00,国控,上海,,85,良,二级,63,63,92,98,0.885,0.881,38,59,96,171,93,148,15,19,0
2014-05-01 02:00:00,国控,上海,普陀,88,良,,65,63,121,113,0.0,0.0,0,0,0,0,0,0,0,0,0
2014-05-01 02:00:00,国控,上海,十五厂,88,良,,65,67,75,97,0.409,0.718,45,69,120,164,103,142,10,16,0
2014-05-01 02:00:00,国控,上海,虹口,80,良,,59,65,105,100,0.626,0.939,50,64,106,181,114,167,16,19,0
2014-05-01 02:00:00,国控,上海,徐汇上师大,102,轻度污染,,76,70,88,96,1.573,1.082,46,70,110,151,89,131,26,26,0
2014-05-01 02:00:00,国控,上海,杨浦四漂,84,良,,62,75,98,108,1.665,0.916,47,67,112,149,77,125,13,22,0
2014-05-01 02:00:00,国控,上海,青浦淀山湖,100,良,,75,54,85,81,0.89,0.88,33,40,60,160,79,137,22,18,0
2014-05-01 02:00:00,国控,上海,静安监测站,0,,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
2014-05-01 02:00:00,国控,上海,浦东川沙,68,良,,49,55,77,96,0.768,0.937,28,49,80,192,87,163,10,15,0
2014-05-01 02:00:00,国控,上海,浦东新区监测站,83,良,,61,64,95,99,0.655,0.863,29,55,95,179,103,160,15,21,0
2014-05-01 02:00:00,国控,上海,浦东张江,75,良,,55,58,91,93,0.49,0.711,32,58,91,192,92,162,15,21,0
2014-05-01 03:00:00,国控,上海,,99,良,二级,74,64,96,98,0.679,0.875,36,57,78,171,88,148,16,19,0
2014-05-01 03:00:00,国控,上海,普陀,104,轻度污染,,78,64,125,112,0.0,0.0,0,0,0,0,0,0,0,0,0
2014-05-01 03:00:00,国控,上海,十五厂,103,轻度污染,,77,68,79,96,0.391,0.704,38,66,83,164,97,142,10,16,0
2014-05-01 03:00:00,国控,上海,虹口,103,轻度污染,,77,66,104,102,0.603,0.927,34,62,105,181,110,167,17,19,0
2014-05-01 03:00:00,国控,上海,徐汇上师大,113,轻度污染,,85,71,87,96,0.917,1.079,46,68,70,151,83,131,26,26,0
2014-05-01 03:00:00,国控,上海,杨浦四漂,108,轻度污染,,81,76,110,109,0.65,0.912,43,65,71,149,76,125,15,22,0
2014-05-01 03:00:00,国控,上海,青浦淀山湖,107,轻度污染,,80,56,89,82,0.957,0.885,47,41,43,160,71,137,21,18,0
2014-05-01 03:00:00,国控,上海,静安监测站,0,,,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
2014-05-01 03:00:00,国控,上海,浦东川沙,77,良,,56,55,78,95,0.754,0.934,27,47,78,192,82,163,9,15,0
2014-05-01 03:00:00,国控,上海,浦东新区监测站,92,良,,68,65,98,100,0.647,0.856,22,53,95,179,99,160,15,21,0
2014-05-01 03:00:00,国控,上海,浦东张江,89,良,,66,58,97,93,0.511,0.702,33,56,84,192,89,162,16,21,0
2014-05-01 04:00:00,国控,上海,,106,轻度污染,三级,79,65,99,98,0.698,0.868,35,55,71,171,85,148,16,20,0
2014-05-01 04:00:00,国控,上海,普陀,110,轻度污染,,83,65,120,112,0.0,0.0,0,0,0,0,0,0,0,0,0
2014-05-01 04:00:00,国控,上海,十五厂,100,良,,75,68,78,95,0.417,0.695,39,64,77,164,94,142,10,16,0
