时间,类型,城市,监测点,AQI,质量等级,Level,PM2.5,PM2.5_24h,PM10,pm10_24h,CO,CO_24h,NO2,NO_24h,O3,O3_24h,O3_8h,O3_8h_24h,SO2,SO2_24h,Real_AQI
2014-09-01 00:00:00,国控,上海,,49,优,一级,27,21,48,37,0.466,0.534,13,26,112,115,80,91,5,9,0
2014-09-01 00:00:00,国控,上海,普陀,0,,,0,23,0,46,0.0,0.0,0,0,0,0,0,0,0,0,0
2014-09-01 00:00:00,国控,上海,十五厂,0,,,0,20,0,33,0.0,0.0,0,0,0,0,0,0,0,0,0
2014-09-01 00:00:00,国控,上海,虹口,0,,,0,20,0,35,0.0,0.591,0,38,0,86,73,74,0,14,0
2014-09-01 00:00:00,国控,上海,徐汇上师大,0,,,0,22,0,40,0.0,0.679,0,34,0,141,79,97,0,10,0
2014-09-01 00:00:00,国控,上海,杨浦四漂,0,,,0,28,0,37,0.0,0.222,0,26,0,101,69,80,0,12,0
2014-09-01 00:00:00,国控,上海,青浦淀山湖,0,,,0,30,0,47,0.0,0.629,0,26,0,131,79,104,0,8,0
2014-09-01 00:00:00,国控,上海,静安监测站,0,,,0,23,0,36,0.0,0.685,0,27,0,115,76,83,0,9,0
2014-09-01 00:00:00,国控,上海,浦东川沙,0,,,0,13,0,33,0.0,0.458,0,19,0,100,87,91,0,9,0
2014-09-01 00:00:00,国控,上海,浦东新区监测站,48,优,,27,22,48,35,0.466,0.47,13,23,112,129,94,100,5,6,0
2014-09-01 00:00:00,国控,上海,浦东张江,0,,,0,17,0,35,0.0,0.538,0,21,0,121,90,100,0,7,0
2014-09-01 01:00:00,国控,上海,,54,良,二级,31,22,55,38,0.537,0.536,15,26,92,117,82,91,35,10,52
2014-09-01 01:00:00,国控,上海,普陀,55,良,,34,24,60,47,0.0,0.0,0,0,0,0,0,0,0,0,55
2014-09-01 01:00:00,国控,上海,十五厂,57,良,,35,20,64,35,0.0,0.0,0,0,0,0,0,0,0,0,57
2014-09-01 01:00:00,国控,上海,虹口,54,良,,31,21,57,37,0.547,0.591,15,36,103,103,79,79,13,14,54
2014-09-01 01:00:00,国控,上海,徐汇上师大,58,良,,38,23,65,42,0.693,0.682,22,34,102,141,83,97,13,10,58
2014-09-01 01:00:00,国控,上海,杨浦四漂,59,良,,42,29,45,37,0.167,0.225,20,26,85,101,70,80,12,11,59
2014-09-01 01:00:00,国控,上海,青浦淀山湖,55,良,,39,30,54,47,0.881,0.637,18,25,73,131,77,104,160,15,55
2014-09-01 01:00:00,国控,上海,静安监测站,51,良,,34,24,52,38,0.569,0.683,12,27,79,115,77,83,67,11,51
2014-09-01 01:00:00,国控,上海,浦东川沙,52,良,,16,13,54,34,0.445,0.458,12,19,81,100,85,91,8,9,52
2014-09-01 01:00:00,国控,上海,浦东新区监测站,49,优,,28,23,49,36,0.464,0.472,14,23,109,129,96,100,5,6,49
