时间,类型,城市,监测点,AQI,质量等级,Level,PM2.5,PM2.5_24h,PM10,pm10_24h,CO,CO_24h,NO2,NO_24h,O3,O3_24h,O3_8h,O3_8h_24h,SO2,SO2_24h,Real_AQI
2014-06-01 00:00:00,国控,上海,,63,良,二级,31,40,45,77,0.482,0.542,13,19,99,150,114,142,12,13,0
2014-06-01 00:00:00,国控,上海,普陀,50,优,,35,40,50,81,0.0,0.0,0,0,0,0,0,0,0,0,0
2014-06-01 00:00:00,国控,上海,十五厂,54,良,,37,42,58,83,0.406,0.521,16,24,106,155,119,145,7,9,0
2014-06-01 00:00:00,国控,上海,虹口,0,,,0,45,0,77,0.0,0.453,0,22,0,162,121,153,0,12,0
2014-06-01 00:00:00,国控,上海,徐汇上师大,55,良,,39,45,54,82,0.59,0.654,15,25,104,152,115,145,11,14,0
2014-06-01 00:00:00,国控,上海,杨浦四漂,61,良,,33,39,72,97,0.492,0.555,19,24,98,145,109,137,7,10,0
2014-06-01 00:00:00,国控,上海,青浦淀山湖,23,优,,9,34,9,52,0.54,0.643,12,19,72,119,84,110,17,13,0
2014-06-01 00:00:00,国控,上海,静安监测站,54,良,,34,44,58,77,0.724,0.782,12,20,95,133,106,128,8,11,0
2014-06-01 00:00:00,国控,上海,浦东川沙,43,优,,30,41,35,77,0.357,0.404,11,12,105,160,130,155,6,7,0
2014-06-01 00:00:00,国控,上海,浦东新区监测站,49,优,,34,38,37,76,0.34,0.399,9,13,106,162,121,154,35,37,0
2014-06-01 00:00:00,国控,上海,浦东张江,46,优,,32,38,33,72,0.41,0.467,11,16,110,169,124,158,5,7,0
2014-06-01 01:00:00,国控,上海,,58,良,二级,26,40,36,75,0.51,0.535,13,18,96,150,109,142,27,13,0
2014-06-01 01:00:00,国控,上海,普陀,43,优,,30,40,43,80,0.0,0.0,0,0,0,0,0,0,0,0,0
2014-06-01 01:00:00,国控,上海,十五厂,43,优,,30,41,35,81,0.396,0.485,12,23,107,155,115,145,5,8,0
2014-06-01 01:00:00,国控,上海,虹口,53,良,,37,44,0,74,0.355,0.447,14,21,108,162,116,153,9,11,0
2014-06-01 01:00:00,国控,上海,徐汇上师大,43,优,,30,44,38,79,0.658,0.65,23,24,94,152,110,145,16,13,0
2014-06-01 01:00:00,国控,上海,杨浦四漂,51,良,,23,39,51,95,0.48,0.551,18,23,96,145,105,137,6,9,0
2014-06-01 01:00:00,国控,上海,青浦淀山湖,51,良,,10,33,26,50,0.944,0.654,24,19,46,119,77,110,154,19,0
2014-06-01 01:00:00,国控,上海,静安监测站,39,优,,27,43,38,75,0.662,0.774,9,18,89,133,102,128,12,11,0
2014-06-01 01:00:00,国控,上海,浦东川沙,36,优,,25,41,0,75,0.357,0.397,9,11,106,160,125,155,5,7,0
2014-06-01 01:00:00,国控,上海,浦东新区监测站,36,优,,25,37,0,75,0.333,0.392,6,12,108,162,117,154,35,37,0
2014-06-01 01:00:00,国控,上海,浦东张江,36,优,,25,38,25,71,0.401,0.462,8,15,110,169,120,158,4,7,0
2014-06-01 02:00:00,非国控,上海,,46,,,32,32,,,,,,,,,,,,,46
2014-06-01 02:00:00,非国控,上海,美国领事馆,46,,,32,32,,,,,,,,,,,,,46
2014-06-01 03:00:00,国控,上海,,53,良,二级,25,38,27,73,0.485,0.536,11,17,98,150,103,142,10,13,38
2014-06-01 03:00:00,国控,上海,普陀,40,优,,28,39,0,74,0.0,0.0,0,0,0,0,0,0,0,0,40
2014-06-01 03:00:00,国控,上海,十五厂,43,优,,30,40,0,78,0.417,0.473,13,21,103,155,108,145,5,7,43
2014-06-01 03:00:00,国控,上海,虹口,46,优,,32,43,0,73,0.354,0.434,10,20,109,162,110,153,9,11,46
2014-06-01 03:00:00,国控,上海,徐汇上师大,48,优,,33,43,33,78,0.648,0.624,20,24,91,152,102,145,14,13,48
2014-06-01 03:00:00,国控,上海,杨浦四漂,36,优,,21,37,36,92,0.475,0.538,12,22,99,145,99,137,5,8,36
2014-06-01 03:00:00,国控,上海,青浦淀山湖,20,优,,14,30,20,46,0.634,0.784,18,18,63,119,72,110,14,19,20
2014-06-01 03:00:00,国控,上海,静安监测站,39,优,,27,41,0,72,0.745,0.763,12,17,95,133,96,128,8,10,39
2014-06-01 03:00:00,国控,上海,浦东川沙,36,优,,25,39,31,75,0.345,0.383,4,11,111,160,118,155,5,7,36
2014-06-01 03:00:00,国控,上海,浦东新区监测站,33,优,,16,36,19,75,0.333,0.376,4,11,105,162,110,154,34,36,33
2014-06-01 03:00:00,国控,上海,浦东张江,39,优,,27,36,0,70,0.411,0.449,7,14,111,169,112,158,4,6,39
